image_filename,image_width,image_height,class,xmin,ymin,bbox_width,bbox_height
CDY_2015.jpg,2048,1365,1,142.0288,258.05325,31.0272,51.93825
CDY_2015.jpg,2048,1365,1,1015.9104,649.94475,-930.9184,-561.90225
CDY_2015.jpg,2048,1365,1,1332.0192,605.99175,-1252.9664,-476.99925
CDY_2015.jpg,2048,1365,1,53.0432,572.00325,159.9488,-396.05475
CDY_2015.jpg,2048,1365,1,69.9392,745.9725,31.0272,-650.9685
CDY_2015.jpg,2048,1365,1,0,756.96075,79.0528,-573.91425
CDY_2015.jpg,2048,1365,1,310.9888,763.9905,-228.0448,-635.9535
CDY_2015.jpg,2048,1365,1,282.9312,510.03225,-204.9024,-387.04575
CDY_2015.jpg,2048,1365,1,300.032,447.0375,-198.0416,-385.0665
CDY_2015.jpg,2048,1365,1,340.0704,349.0305,-171.1104,-251.0235
CDY_2015.jpg,2048,1365,1,765.952,690.0075,-629.9648,-484.9845
CDY_2015.jpg,2048,1365,1,278.1184,569.00025,-92.16,-379.94775
CDY_2015.jpg,2048,1365,1,380.928,515.0145,-308.8384,-462.0525
CDY_2015.jpg,2048,1365,1,448,771.02025,-367.9232,-696.08175
CDY_2015.jpg,2048,1365,1,587.0592,478.9785,-468.0704,-341.9325
CDY_2015.jpg,2048,1365,1,702.976,503.07075,-622.8992,-318.11325
CDY_2015.jpg,2048,1365,1,533.9136,633.97425,-370.8928,-441.91875
CDY_2015.jpg,2048,1365,1,1817.9072,629.06025,-1732.9152,-459.11775
CDY_2015.jpg,2048,1365,1,1713.9712,533.91975,-1620.992,-371.89425
CDY_2015.jpg,2048,1365,1,1695.0272,685.02525,-1605.12,-526.00275
CDY_2015.jpg,2048,1365,1,1641.0624,738.0555,-1555.0464,-634.0425
CDY_2015.jpg,2048,1365,1,1666.9696,643.0515,-1602.048,-557.0565
CDY_2015.jpg,2048,1365,1,750.08,421.9215,-642.1504,-186.8685
CDY_2015.jpg,2048,1365,1,-0.1024,386.9775,37.1712,-217.9905
CDY_2016.jpg,2048,1365,1,1172.938752,472.7738925,-1028.345856,-227.1052875
CDY_2016.jpg,2048,1365,1,1562.863616,677.3655525,-1432.098816,-452.6305875
CDY_2016.jpg,2048,1365,1,1305.283584,3.9496275,-1071.801344,501.2109375
CDY_2016.jpg,2048,1365,1,1466.86464,167.0698575,-1313.975296,128.3639175
CDY_2016.jpg,2048,1365,1,997.925888,227.500455,-778.271744,167.465025
CDY_2016.jpg,2048,1365,1,704,783.61101,-480.395264,-330.19077
CDY_2016.jpg,2048,1365,1,829.62944,586.1289525,-635.65312,-228.6859575
CDY_2017.jpg,2048,1365,1,174.8992,512.0115,-29.9008,-291.9735
CDY_2017.jpg,2048,1365,1,441.856,723.92775,-309.76,-540.88125
CDY_2017.jpg,2048,1365,1,654.0288,677.9955,-535.04,-438.0285
CDY_2017.jpg,2048,1365,1,766.976,746.99625,-664.9856,-634.92975
CDY_2017.jpg,2048,1365,1,783.9744,452.97525,-604.9792,-269.92875
CDY_2017.jpg,2048,1365,1,993.9968,337.974,-872.96,-162.981
CDY_2017.jpg,2048,1365,1,1007.9232,633.01875,-816.8448,-369.98325
CDY_2017.jpg,2048,1365,1,1302.9376,606.06,-1110.8352,-437.073
CDY_2017.jpg,2048,1365,1,1324.032,404.9955,-995.1232,-125.9895
CDY_2017.jpg,2048,1365,1,1515.008,539.0385,-1280.9216,-183.0465
CDY_2017.jpg,2048,1365,1,915.8656,716.079,-716.8,-420.147
CDY_2017.jpg,2048,1365,1,1.024,741.94575,35.0208,-632.88225
CDY_2018.jpg,2048,1365,1,35.0208,830.94375,118.9888,-523.95525
CDY_2018.jpg,2048,1365,1,182.8864,881.99475,-87.8592,-677.92725
CDY_2018.jpg,2048,1365,1,266.1376,902.06025,-142.2336,-598.07475
CDY_2018.jpg,2048,1365,1,369.0496,865.0005,-244.1216,-736.9635
CDY_2018.jpg,2048,1365,1,582.0416,366.98025,-407.1424,-133.97475
CDY_2018.jpg,2048,1365,1,557.9776,299.00325,-454.9632,-213.96375
CDY_2018.jpg,2048,1365,1,644.9152,269.997,-583.8848,-208.026
CDY_2018.jpg,2048,1365,1,886.8864,215.943,-679.8336,-16.926
CDY_2018.jpg,2048,1365,1,945.8688,529.96125,-797.7984,-323.98275
CDY_2018.jpg,2048,1365,1,1073.152,605.99175,-1009.2544,-510.03225
CDY_2018.jpg,2048,1365,1,1229.1072,207.95775,-1001.1648,179.01975
CDY_2018.jpg,2048,1365,1,1489.92,162.981,-1326.8992,153.972
CDY_2018.jpg,2048,1365,1,1628.0576,323.98275,-1475.072,-78.96525
CDY_2018.jpg,2048,1365,1,1763.0208,315.9975,-1630.1056,-92.9565
CDY_2019.jpg,2048,1365,1,32.0512,469.9695,170.9056,-347.9385
CDY_2019.jpg,2048,1365,1,33.9968,557.94375,201.9328,-167.96325
CDY_2019.jpg,2048,1365,1,383.0784,632.9505,-237.056,-412.9125
CDY_2019.jpg,2048,1365,1,1040.0768,778.05,-937.0624,-653.016
CDY_2019.jpg,2048,1365,1,1196.9536,697.99275,-1055.0272,-513.03525
CDY_2019.jpg,2048,1365,1,1330.0736,749.931,-1197.1584,-499.863
CDY_2019.jpg,2048,1365,1,1382.912,440.00775,-1173.8112,-191.98725
CDY_2019.jpg,2048,1365,1,1551.0528,581.0805,-1314.0992,-267.1305
CDY_2019.jpg,2048,1365,1,1832.8576,260.988,-1632.768,-140.049
CDY_2019.jpg,2048,1365,1,1832.96,455.91,-1719.9104,-315.861
CDY_2019.jpg,2048,1365,1,1946.112,400.96875,-1845.1456,-127.01325
CDY_2020.jpg,2048,1365,1,115.753984,650.112645,58.467328,-385.485555
CDY_2020.jpg,2048,1365,1,579.950592,440.781705,-402.962432,-135.079035
CDY_2020.jpg,2048,1365,1,679.110656,622.4652525,-550.320128,-378.3773175
CDY_2020.jpg,2048,1365,1,794.86464,635.498955,-568.09984,-364.947765
CDY_2020.jpg,2048,1365,1,1298.171904,376.40148,-1005.430784,-209.33094
CDY_2020.jpg,2048,1365,1,1260.24704,486.20208,-1125.926912,-236.18868
CDY_2021.jpg,2048,1365,1,1514.668032,572.7000825,-1400.496128,-457.3698675
CDY_2021.jpg,2048,1365,1,1637.531648,471.58839,-1442.766848,-208.14612
CDY_2021.jpg,2048,1365,1,1652.1472,682.1048325,-1511.504896,-399.7040775
CDY_2021.jpg,2048,1365,1,679.11168,344.4106575,-538.469376,-57.6664725
CDY_2021.jpg,2048,1365,1,564.938752,411.5536425,-447.604736,-139.4231475
CDY_2021.jpg,2048,1365,1,329.48224,607.8515625,-143.409152,-265.8112275
CDY_2021.jpg,2048,1365,1,364.642304,440.781705,-194.7648,-136.263855
CDY_2021.jpg,2048,1365,1,279.703552,426.16665,-159.604736,-221.17914
CDY_2021.jpg,2048,1365,1,1267.357696,607.8515625,-1169.381376,-486.5972475
CDY_2021.jpg,2048,1365,1,1104.987136,534.387945,-1005.431808,-417.082575
CDY_2021.jpg,2048,1365,1,1151.998976,537.5472375,-1026.368512,-350.3333925
CDY_2022.jpg,2048,1365,1,129.185792,479.0924775,2.369536,-261.4664325
CDY_2022.jpg,2048,1365,1,228.74112,579.809685,-123.654144,-448.286475
CDY_2022.jpg,2048,1365,1,293.13536,664.7270175,-208.591872,-535.9679325
CDY_2022.jpg,2048,1365,1,360.296448,587.3137725,-275.357696,-384.3014175
CDY_2022.jpg,2048,1365,1,412.838912,496.470975,-272.196608,-217.230195
CDY_2022.jpg,2048,1365,1,544.790528,613.3811775,-446.814208,-411.5536425
CDY_2022.jpg,2048,1365,1,366.221312,860.6290875,-300.640256,-762.6780525
CDY_2022.jpg,2048,1365,1,654.222336,577.044195,-487.11168,-385.485555
CDY_2022.jpg,2048,1365,1,638.419968,765.837345,-521.481216,-584.548965
CDY_2022.jpg,2048,1365,1,986.469376,587.31309,-886.914048,-410.36814
CDY_2022.jpg,2048,1365,1,1071.40608,712.9122,-965.92384,-502.00059
CDY_2022.jpg,2048,1365,1,1529.283584,874.05864,-1425.3824,-735.42651
CDY_2022.jpg,2048,1365,1,1539.556352,644.188545,-1440.001024,-470.009085
CDY_2022.jpg,2048,1365,1,1967.012864,907.6301325,-1891.161088,-821.5272975
CDY_2022.jpg,2048,1365,1,1691.65312,695.5337025,-1581.825024,-467.2442775
CDY_2022.jpg,2048,1365,1,1122.765824,451.0506,-979.35872,-137.84316
